# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
# offset = 0.00000000000000, scaling c = 1.99564976095611, Chi^2 = 42.9745300222277
#  q       exp_intensity   model_intensity error
0.05400000 1379095.50000000 1357182.28130208 12515.29199219
0.05500000 1367273.25000000 1344901.92576993 16079.13476562
0.05600000 1355340.50000000 1331804.47638877 15064.61035156
0.05700000 1343308.75000000 1318503.34600389 14024.14453125
0.05800000 1331185.75000000 1305713.10195781 14137.19335938
0.05900000 1318965.25000000 1292689.99053025 16618.96289062
0.06000000 1306662.37500000 1280159.18095310 14347.15332031
0.06100000 1294280.62500000 1267334.88613298 12036.81054688
0.06200000 1281822.75000000 1254313.89508329 19381.16015625
0.06300000 1269292.75000000 1240379.89426796 15840.77343750
0.06400000 1256697.12500000 1227262.73784542 19604.47656250
0.06500001 1244041.37500000 1213162.84864371 18474.01562500
0.06600000 1231332.50000000 1200352.89755625 17324.84765625
0.06700000 1218571.25000000 1186269.59719318 16158.25488281
0.06800000 1205764.62500000 1173303.48651192 16223.56347656
0.06900001 1192919.12500000 1158785.13450096 20041.04296875
0.07000000 1180034.50000000 1144967.25555610 17594.31445312
0.07100000 1167117.62500000 1131862.19776023 13865.35742188
0.07200000 1154179.62500000 1118082.48561705 12638.26757812
0.07300001 1141217.25000000 1105583.10752363 13934.26367188
0.07400000 1128242.00000000 1092115.09092749 16500.53906250
0.07500000 1115251.25000000 1078356.70729113 16528.02343750
0.07600001 1102256.62500000 1063603.74170515 12731.06445312
0.07700001 1089257.75000000 1049861.94690743 16567.61132812
0.07800000 1076258.87500000 1036149.21375935 12753.66796875
0.07900000 1063267.62500000 1022752.16745783 19138.81835938
0.08000001 1050290.00000000 1009299.99133166 16589.33203125
0.08100000 1037327.06250000 995442.26175564 14035.03515625
0.08200000 1024382.25000000 982300.78335163 14028.91503906
0.08300000 1011462.06250000 967962.53873160 14018.86523438
0.08400001 998567.00000000 954223.05140392 19097.59570312
0.08500000 985707.87500000 941984.23033241 13987.19531250
0.08600000 972883.87500000 928229.46381124 13965.74804688
0.08700000 960099.87500000 913606.58964406 16475.31445312
0.08800001 947359.37500000 901103.71916356 15176.69824219
0.08900000 934666.18750000 887845.74470475 15141.59277344
0.09000000 922026.81250000 874532.70278536 16361.36621094
0.09100001 909441.62500000 861708.34560118 15060.35449219
0.09200001 896912.81250000 847218.05741499 15014.32128906
0.09300000 884450.12500000 835343.06824053 13717.82128906
0.09400000 872050.25000000 822604.77345229 24853.43359375
0.09500001 859720.50000000 810082.00883824 16093.96875000
0.09600000 847461.31250000 796961.79657700 14796.67480469
0.09700000 835278.18750000 784446.32855738 22101.46093750
0.09800000 823178.37500000 771184.30043500 14669.03906250
0.09900001 811152.68750000 759267.09079529 13384.02050781
0.10000000 799214.00000000 746880.52927742 13318.90136719
0.10100000 787363.56250000 733630.91160199 18069.99414062
0.10200001 775601.68750000 721956.42286445 13181.35156250
0.10300001 763932.18750000 709571.60754012 15492.54589844
0.10400000 752357.25000000 698136.47204579 11849.62695312
0.10500000 740883.25000000 685747.35360166 15314.05761719
0.10600001 729502.81250000 674300.11948066 12879.37304688
0.10700001 718227.87500000 662763.89185312 13962.35058594
0.10800000 707055.50000000 650956.13112998 12716.39355469
0.10900000 695988.18750000 639336.46039681 13780.56640625
0.11000001 685031.06250000 628187.32645885 11405.76757812
0.11100001 674181.25000000 616656.52450410 13591.49511719
0.11200000 663444.25000000 605893.17461055 12369.91796875
0.11300001 652820.62500000 595237.77689625 16744.84960938
0.11400001 642310.00000000 583705.60293229 17727.75781250
0.11500000 631918.00000000 572770.25297497 13194.44824219
0.11600000 621643.12500000 562327.45432427 16364.75585938
0.11700001 611485.12500000 552035.95087107 12987.94433594
0.11800001 601447.62500000 542035.18864243 12883.00878906
0.11900000 591530.31250000 531988.15228495 11712.30078125
0.12000000 581735.18750000 521886.36028715 13726.04199219
0.12100001 572063.25000000 511806.36452659 10468.75781250
0.12200001 562518.00000000 502581.62941671 14529.84082031
0.12300000 553094.50000000 492109.08311176 11316.31347656
0.12400001 543796.93750000 483190.58669411 10196.19335938
0.12500000 534624.31250000 473780.72388687 14146.15917969
0.12600000 525579.37500000 464322.49775495 17020.88867188
0.12700000 516661.00000000 455149.21299047 11903.87011719
0.12800001 507869.12500000 446499.03791958 9827.26757812
0.12900001 499203.59375000 437308.13530955 16548.59960938
0.13000001 490667.40625000 429019.89003202 9641.61523438
0.13100001 482255.84375000 420253.99845703 13368.13281250
0.13200000 473973.43750000 411701.73495253 14183.65527344
0.13300000 465818.59375000 404129.83439311 9362.95410156
0.13400000 457790.56250000 395443.33226016 10197.28515625
0.13500001 449889.53125000 387490.63678072 11013.29589844
0.13600001 442114.53125000 379834.60711106 11811.09082031
0.13700001 434467.50000000 371831.49029313 12590.86914062
0.13800001 426945.75000000 364276.30330045 12462.54785156
0.13900001 419549.18750000 357094.42754119 10572.64062500
0.14000000 412277.12500000 349669.98678988 9591.62695312
0.14100000 405130.84375000 342229.54965846 8629.28710938
0.14200000 398107.53125000 335140.47161307 11955.16992188
0.14300001 391207.21875000 328137.89251202 12675.11425781
0.14400001 384428.03125000 321347.81892847 10869.70312500
0.14500001 377771.12500000 314505.85845114 10755.14453125
0.14600001 371233.31250000 308008.42819583 8185.69531250
0.14700000 364816.81250000 301755.27794407 12958.29296875
0.14800000 358517.34375000 295655.82390592 11218.00781250
0.14900000 352335.40625000 289499.55621365 9513.05664062
0.15000001 346269.25000000 283467.70481116 8627.29882812
0.15100001 340318.75000000 277277.79171120 8535.19433594
0.15200001 334484.43750000 271628.04487387 10746.98535156
0.15300001 328759.65625000 265833.83170308 8353.78320312
0.15400001 323146.40625000 260288.74734111 9015.78515625
0.15500000 317644.43750000 254758.66153437 11892.60742188
0.15600000 312250.59375000 249375.91080765 8824.20214844
0.15700001 306965.84375000 244568.84267290 10912.63574219
0.15800001 301784.87500000 239085.03099500 7917.32666016
0.15900001 296709.62500000 233858.92318350 8545.23730469
0.16000001 291736.40625000 229012.69042220 7749.97802734
0.16100001 286867.34375000 224225.04869059 10456.31542969
0.16200000 282096.53125000 219718.80916630 7586.98632812
0.16300000 277425.03125000 214864.06371149 6824.65576172
0.16400000 272850.87500000 210474.03960374 9454.28320312
0.16500001 268373.18750000 206096.98721944 9355.48925781
0.16600001 263989.25000000 201878.79167432 7935.51708984
0.16700001 259696.39062500 197658.66284349 7198.78417969
0.16800001 255494.54687500 193619.45213630 6476.78710938
0.16900001 251383.42187500 189475.76604592 8974.38867188
0.17000000 247359.01562500 185475.29900792 6979.23486328
0.17100000 243421.20312500 181867.42928734 8164.34716797
0.17200001 239565.28125000 177984.40935598 6838.39111328
0.17300001 235795.17187500 174329.25209067 10462.23242188
0.17400001 232106.15625000 170898.76133362 6702.06542969
0.17500001 228495.76562500 167308.43150352 7238.74658203
0.17600001 224963.12500000 164005.38169292 8361.87988281
0.17700000 221507.12500000 160508.58235435 8279.93652344
0.17800000 218125.29687500 157268.58260338 6442.33056641
0.17900001 214816.43750000 154192.72504526 5800.04394531
0.18000001 211579.56250000 150925.06683588 6318.82373047
0.18100001 208412.89062500 148051.33118011 6827.60644531
0.18200001 205313.42187500 144886.88548181 7890.19531250
0.18300001 202280.43750000 142170.50992788 6699.52880859
0.18400002 199311.71875000 139376.56908052 6083.99072266
0.18500000 196408.48437500 136737.54054585 6027.77636719
0.18600000 193565.43750000 133874.36000638 6515.41259766
0.18700001 190783.17187500 131216.23247986 6456.10253906
0.18800001 188059.76562500 128787.55790280 6397.79345703
0.18900001 185394.35937500 126211.18965242 5812.11328125
0.19000001 182782.73437500 123741.18329790 5760.39843750
0.19100001 180227.45312500 121476.47941253 5709.60595703
0.19200000 177723.15625000 119119.96784265 5145.08544922
0.19300000 175272.79687500 116780.25559009 5610.48242188
0.19400001 172870.84375000 114645.83801119 8090.35595703
0.19500001 170518.32812500 112467.93709491 5514.56298828
0.19600001 168212.75000000 110230.31480044 5467.75585938
0.19700001 165951.31250000 108328.74121650 5421.62988281
0.19800001 163735.26562500 106184.26743372 5864.99755859
0.19900002 161564.10937500 104217.27395605 5816.30859375
0.20000000 159433.79687500 102203.82705289 6249.00781250
0.20100001 157343.78125000 100435.42411295 4767.51660156
0.20200001 155293.73437500 98529.63315979  7093.04150391
0.20300001 153281.98437500 96663.52913214  6566.60058594
0.20400001 151306.98437500 95033.23918758  6979.03515625
0.20500001 149368.57812500 93229.31212280  6000.13623047
0.20600002 147464.62500000 91617.04539014  5952.41015625
0.20700002 145594.42187500 89947.85586625  4542.54638672
0.20800000 143756.85937500 88331.04435308  5408.13330078
0.20900001 141951.35937500 86801.02021799  4918.61474609
0.21000001 140175.85937500 85266.13948212  6211.19238281
0.21100001 138430.37500000 83708.58941224  5722.71191406
0.21200001 136712.78125000 82204.85952185  5678.36572266
0.21300001 135023.48437500 80739.15611402  4767.67968750
0.21400002 133361.78125000 79319.57872039  4731.00976562
0.21500000 131725.28125000 77965.41342498  4267.89941406
0.21600001 130114.14843750 76609.01081909  5082.25878906
0.21700001 128527.37500000 75266.49201096  7985.40625000
0.21800001 126964.33593750 73886.93674964  6673.24560547
0.21900001 125422.96093750 72656.74340012  5380.64550781
0.22000001 123904.39843750 71449.43765880  6161.14648438
0.22100002 122407.55468750 70154.98594608  4483.78906250
0.22200002 120930.17968750 68977.03028815  5663.16064453
0.22300000 119473.21093750 67852.48944336  4014.30004883
0.22400001 118035.48437500 66610.08053456  5975.54638672
0.22500001 116616.83593750 65540.17060197  5534.63525391
0.22600001 115216.74218750 64391.54943643  5492.38232422
0.22700001 113833.97656250 63392.96449404  4282.43457031
0.22800002 112468.29687500 62338.91062244  5408.60058594
0.22900002 111118.36718750 61238.68396360  4983.65917969
0.23000000 109785.67968750 60202.07253865  4184.48144531
0.23100001 108468.85156250 59191.19797966  4907.13085938
0.23200001 107165.71093750 58261.13944048  5243.61865234
0.23300001 105877.77343750 57214.81481395  4087.94091797
0.23400001 104604.84375000 56268.94698682  4424.78515625
0.23500001 103343.86718750 55340.70869850  4390.04785156
0.23600002 102098.60156250 54371.49332826  4355.52685547
0.23700002 100866.13281250 53475.59080247  3961.01342773
0.23800001 99647.72656250  52591.73623256  3929.60815430
0.23900001 98440.64062500  51720.17907475  3898.24951172
0.24000001 97246.29687500  50857.50879478  4218.54443359
0.24100001 96065.53125000  50015.36798218  3487.17895508
0.24200001 94895.97656250  49209.27359338  5534.33349609
0.24300002 93737.82031250  48453.58495207  3773.88476562
0.24400002 92591.73437500  47665.73594712  4763.84521484
0.24500000 91456.52343750  46814.69656342  4724.64404297
0.24600001 90332.93750000  46084.59277567  4685.56982422
0.24700001 89220.91406250  45370.33335566  4646.62548828
0.24800001 88118.57031250  44582.71821592  5595.08886719
0.24900001 87027.42968750  43857.83352004  5221.64599609
0.25000000 85948.35156250  43150.14961008  4530.33740234
0.25100002 84878.05468750  42486.47523420  3208.39062500
0.25200000 83820.20312500  41803.38225069  3817.17211914
0.25300002 82772.42187500  41138.88544884  3153.62963867
0.25400001 81735.32812500  40429.72818809  4376.92675781
0.25500003 80707.69531250  39811.71599375  4338.84619141
0.25600001 79691.73437500  39183.16037637  4915.38623047
0.25700000 78685.27343750  38524.77135416  3349.63208008
0.25800002 77689.58593750  37896.73803573  4527.36083984
0.25900000 76703.28906250  37328.46117529  3888.85668945
0.26000002 75727.38281250  36732.67397107  3261.19995117
0.26100001 74762.25781250  36163.69551500  4113.41943359
0.26200002 73808.61718750  35637.32340178  2911.75024414
0.26300001 72863.92968750  35080.59168702  3751.03515625
0.26400000 71929.87500000  34521.15493138  4288.81884766
0.26500002 71007.45312500  33992.55330319  4249.79638672
0.26600000 70094.69531250  33503.42422408  2807.29248047
0.26700002 69192.36718750  32962.91106139  3337.84008789
0.26800001 68301.39843750  32464.31044142  3582.75000000
0.26900002 67420.00781250  31969.29185687  3549.66381836
0.27000001 66550.17187500  31536.83416389  3246.31762695
0.27100003 65690.53906250  31037.23961680  2948.19165039
0.27200001 64842.78906250  30625.49458561  2920.84350586
0.27300000 64003.88671875  30128.97341710  2630.55981445
0.27400002 63176.03906250  29720.98971797  2606.01171875
0.27500001 62361.26171875  29334.91723980  3356.28320312
0.27600002 61555.53906250  28922.57195458  3069.15942383
0.27700001 60761.72656250  28510.68270650  2533.76416016
0.27800003 59979.33984375  28104.68686163  3012.16284180
0.27900001 59208.16406250  27723.04612912  2735.41723633
0.28000000 58447.44531250  27352.91351364  3695.33984375
0.28100002 57698.98828125  26986.47986617  2928.80078125
0.28200001 56962.06250000  26666.23264809  3385.25537109
0.28300002 56235.91796875  26313.91861246  3353.91040039
0.28400001 55521.91796875  25951.10013131  2373.56201172
0.28500003 54818.86718750  25643.25751354  3292.42138672
0.28600001 54126.75000000  25296.58157826  2563.17236328
0.28700000 53447.55468750  25001.80423003  3001.61474609
0.28800002 52779.57812500  24731.81464479  2516.79443359
0.28900000 52123.77343750  24413.96259619  2947.59936523
0.29000002 51479.58203125  24160.32018888  2247.08398438
0.29100001 50847.44531250  23914.47523732  2449.83007812
0.29200003 50226.58984375  23611.77570522  2428.20458984
0.29300001 49618.26953125  23393.51905250  2625.79882812
0.29400000 49021.59375000  23122.18864008  2386.12597656
0.29500002 48436.87500000  22905.04674485  2365.65722656
0.29600000 47863.96484375  22677.05350405  2772.04150391
0.29700002 47303.05859375  22447.44854219  3171.67041016
0.29800001 46753.19531250  22242.95680575  2935.63330078
0.29900002 46216.61328125  22042.40180028  2703.67211914
0.30000001 45691.15234375  21829.12257871  2062.95556641
0.30100003 45178.58203125  21662.71384225  2046.58996582
0.30200002 44677.34375000  21474.69790959  2233.64379883
0.30300000 44188.02343750  21314.90560959  2216.47119141
0.30400002 43711.23046875  21107.99726602  3199.66235352
0.30500001 43245.04687500  20970.84701575  2580.43212891
0.30600002 42791.58984375  20817.90306854  2561.71875000
0.30700001 42349.90234375  20676.44385184  2347.87866211
0.30800003 41919.03515625  20543.97285457  2720.12646484
0.30900002 41501.23437500  20423.13860020  2894.71118164
0.31000000 41094.98046875  20298.54106488  1917.08081055
0.31100002 40698.00390625  20210.30762027  2285.60009766
0.31200001 40314.82031250  20049.26219254  2649.89331055
0.31300002 39942.39843750  19926.59209630  2069.41577148
0.31400001 39581.55468750  19854.69803411  2431.29711914
0.31500003 39232.51171875  19738.20197931  2045.58337402
0.31600001 38893.65234375  19668.71088212  2219.27197266
0.31700000 38566.49218750  19558.85075255  3127.35693359
0.31800002 38250.37890625  19505.90561871  2013.30883789
0.31900001 37945.38671875  19419.15137153  2185.65429688
0.32000002 37650.85546875  19364.66467620  2356.75537109
0.32100001 37366.98437500  19316.90745219  1985.30798340
0.32200003 37094.71484375  19258.62824276  1976.96301270
0.32300001 36832.06640625  19190.90087900  1969.04235840
0.32400000 36578.50000000  19159.65453855  2139.84228516
0.32500002 36337.00000000  19114.35095033  1954.56738281
0.32600001 36105.16406250  19073.24524256  1948.05419922
0.32700002 35883.25000000  19048.32690482  2824.72973633
0.32800001 35672.41406250  19041.02446375  2288.56372070
0.32900003 35469.92578125  19024.17447563  2809.21826172
0.33000001 35277.80078125  19027.60449866  1926.69714355
0.33100003 35094.18359375  18985.58866546  2097.22851562
0.33200002 34921.30468750  18978.78318795  2616.47900391
0.33300000 34756.67968750  18983.91068260  2089.57153320
0.33400002 34601.33984375  18983.82493203  1912.58923340
0.33500001 34455.19921875  18997.71847416  2257.50463867
0.33600003 34317.64843750  19009.99834637  1734.75720215
0.33700001 34186.89843750  19019.41726756  1733.27575684
0.33800003 34066.47265625  19044.91831944  1905.50830078
0.33900002 33953.03906250  19069.91266337  1731.60510254
0.34000000 33848.83593750  19080.31576730  2943.32543945
0.34100002 33751.69140625  19122.20882126  1904.60803223
0.34200001 33663.19140625  19151.43807430  2424.75976562
0.34300002 33581.52343750  19177.36593018  1906.08740234
0.34400001 33507.53515625  19220.18080284  1907.41650391
0.34500003 33440.59765625  19280.13799512  2256.23730469
0.34600002 33381.61718750  19316.47480156  1911.26452637
0.34700000 33328.13671875  19368.08495485  2435.62036133
0.34800002 33281.94140625  19425.46378323  2613.46459961
0.34900001 33241.31640625  19477.48904726  2268.71997070
0.35000002 33208.06640625  19535.48761844  2622.60717773
0.35100001 33180.98828125  19607.43819805  1927.15185547
0.35200003 33159.21093750  19668.16909439  2809.24853516
0.35300002 33143.60156250  19721.41825300  2639.88793945
0.35400000 33134.19531250  19798.57233346  2470.15429688
0.35500002 33129.23046875  19873.84379900  3361.29199219
0.35600001 33129.70312500  19940.23033558  2128.91479492
0.35700002 33135.28906250  20040.05959667  2135.23828125
0.35800001 33145.87500000  20104.94354930  2141.88647461
0.35900003 33161.45312500  20186.12011130  2686.07788086
0.36000001 33181.01953125  20259.02758939  3054.47875977
0.36100003 33204.92187500  20359.31483651  1803.02746582
0.36200002 33232.53515625  20442.90995452  1990.46276855
0.36300001 33264.53906250  20546.61163365  2724.36572266
0.36400002 33300.34375000  20647.92983655  2552.47143555
0.36500001 33339.49609375  20719.11060986  2013.37219238
0.36600003 33382.72656250  20814.73614387  2756.57885742
0.36700001 33428.76171875  20916.38955357  2952.42822266
0.36800003 33478.89453125  21028.45386270  3335.50244141
0.36900002 33530.68750000  21122.75416054  1860.95324707
0.37000000 33585.35156250  21247.84086391  2803.53735352
0.37100002 33643.16406250  21338.67800782  3191.39062500
0.37200001 33703.31640625  21436.75717761  2639.98095703
0.37300003 33764.96484375  21552.11119065  2083.63623047
0.37400001 33829.36718750  21667.51782336  2093.19213867
0.37500003 33894.42187500  21770.74592545  2676.30371094
0.37600002 33962.41796875  21891.44960508  2880.86230469
0.37700000 34032.25000000  22008.35492399  2508.51708984
0.37800002 34102.91796875  22130.80479716  2326.50122070
0.37900001 34175.46093750  22239.32994618  2142.80151367
0.38000003 34248.97656250  22364.61738385  3327.45947266
0.38100001 34322.92578125  22469.37535417  2556.71484375
0.38200003 34398.40625000  22605.52388180  2964.28295898
0.38300002 34473.87890625  22721.23259041  3177.11279297
0.38400000 34550.72656250  22863.29985664  2194.83496094
0.38500002 34627.17968750  22963.53253521  2205.40527344
0.38600001 34704.74609375  23105.16715081  2014.61059570
0.38700002 34780.41796875  23223.78163460  3036.33056641
0.38800001 34857.23046875  23330.85487046  2644.09521484
0.38900003 34934.26171875  23476.42231928  3269.84716797
0.39000002 35011.66796875  23588.08905757  3285.49511719
0.39100003 35087.54687500  23724.18691441  2682.09228516
0.39200002 35163.21875000  23843.12880949  2487.44628906
0.39300001 35238.89062500  23974.88456900  2499.14208984
0.39400002 35313.68359375  24100.64363484  3138.50390625
0.39500001 35386.80078125  24225.31132973  2312.17358398
0.39600003 35459.63281250  24362.29007885  2745.10766602
0.39700001 35530.69140625  24484.93678857  2757.53710938
0.39800003 35601.71875000  24614.34610051  2556.91552734
0.39900002 35670.30859375  24734.84904584  2140.21850586
0.40000001 35736.69531250  24875.80545235  3439.29956055
0.40100002 35802.72656250  24995.19558907  2590.68554688
0.40200001 35867.68359375  25120.53954417  2385.02172852
0.40300003 35930.52734375  25243.71439949  2830.60717773
0.40400001 35991.37890625  25366.84637951  3061.06689453
0.40500003 36050.75781250  25502.15104353  2634.58959961
0.40600002 36108.12109375  25620.54530425  3527.04150391
0.40700001 36163.72265625  25746.14651108  2655.86376953
0.40800002 36216.68359375  25874.26371776  2666.27246094
0.40900001 36267.68750000  25986.87761013  2899.60156250
0.41000003 36316.82421875  26104.50011567  2686.71875000
0.41100001 36363.13671875  26213.89251482  2471.96606445
0.41200003 36407.26562500  26340.75659376  2480.97338867
0.41300002 36447.72265625  26458.67143081  2489.74414062
0.41400003 36486.66796875  26578.30517713  2498.42480469
0.41500002 36523.92578125  26678.30204161  3646.54882812
0.41600001 36557.44140625  26803.16462417  2972.66845703
0.41700003 36588.74218750  26914.05960727  2294.11425781
0.41800001 36618.42968750  27007.91945897  2531.61523438
0.41900003 36643.76953125  27123.87372603  2539.41333008
0.42000002 36666.98828125  27227.11741914  2315.52050781
0.42100003 36687.92187500  27335.41260070  3019.04931641
0.42200002 36705.52734375  27439.07140454  3959.24194336
0.42300001 36719.83593750  27542.14359649  2802.45800781
0.42400002 36731.75390625  27635.37590988  3980.80395508
0.42500001 36739.34765625  27722.75769536  2817.17333984
0.42600003 36744.91406250  27824.01743196  2353.51196289
0.42700002 36748.01562500  27908.02181409  2595.14501953
0.42800003 36747.75390625  27989.25294464  2601.18994141
0.42900002 36745.14453125  28074.22202074  2370.06201172
0.43000001 36739.28515625  28156.07094522  3087.75317383
0.43100002 36729.65625000  28239.42050477  2380.08178711
0.43200001 36717.53515625  28330.01403908  2861.76464844
0.43300003 36702.21484375  28381.52479966  2389.31445312
0.43400002 36683.84765625  28463.27433142  2872.34545898
0.43500003 36662.30859375  28536.60276687  2877.25830078
0.43600002 36638.29296875  28602.24678142  2881.96826172
0.43700001 36611.13281250  28668.70152869  3126.95678711
0.43800002 36578.83984375  28722.42426434  2649.58837891
0.43900001 36545.33593750  28781.10884012  2411.99218750
0.44000003 36508.78906250  28856.87921811  2656.56225586
0.44100001 36469.19531250  28894.37170844  2901.48925781
0.44200003 36427.01562500  28934.16582218  4114.97802734
0.44300002 36381.74609375  28996.53767272  2423.02441406
0.44400004 36333.41015625  29035.31642169  3152.83203125
0.44500002 36281.31640625  29085.11606851  2669.94213867
0.44600001 36227.37500000  29095.00661786  3157.75927734
0.44700003 36170.36328125  29155.50364899  2673.71337891
0.44800001 36110.01171875  29182.63006405  2432.00927734
0.44900003 36047.54296875  29204.09889000  2676.53027344
0.45000002 35982.32812500  29230.84722297  3651.30688477
0.45100003 35912.53906250  29238.62324108  3895.79248047
0.45200002 35841.49218750  29267.05930130  4870.85888672
0.45300001 35767.57812500  29283.02060164  2922.92651367
0.45400003 35691.58203125  29294.22079614  3410.33081055
0.45500001 35613.22656250  29307.72456293  2679.53930664
0.45600003 35531.71484375  29317.44556001  2922.83911133
0.45700002 35447.79296875  29311.48394613  2922.31616211
0.45800003 35361.44140625  29324.13410491  2921.56250000
0.45900002 35272.51562500  29310.27369368  3407.32519531
0.46000001 35181.87890625  29301.46671979  3405.95776367
0.46100003 35088.28125000  29296.92193928  3890.58886719
0.46200001 34992.78906250  29288.42483678  3159.32397461
0.46300003 34893.89062500  29272.93906236  3157.19946289
0.46400002 34793.51562500  29253.84396827  3397.58691406
0.46500003 34691.89453125  29224.38864552  3637.44531250
0.46600002 34587.42968750  29207.12939329  3876.55932617
0.46700001 34481.20312500  29180.18032601  2904.69653320
0.46800002 34373.77343750  29148.39609559  2901.83398438
0.46900001 34263.45312500  29124.90433561  2898.68823242
0.47000003 34151.79687500  29091.97416568  2412.82470703
0.47100002 34038.07812500  29058.55482769  2891.87524414
0.47200003 33922.97656250  29009.85239847  2888.20239258
0.47300002 33806.84375000  28971.66221027  3124.76660156
0.47400004 33688.07421875  28932.43911741  2400.27539062
0.47500002 33568.16406250  28885.49067723  3115.79711914
0.47600001 33445.82812500  28839.75833613  3110.96386719
0.47700003 33323.04687500  28784.28745805  2628.18896484
0.47800002 33198.98046875  28732.24660301  2385.34692383
0.47900003 33073.89843750  28680.16287268  4048.24536133
0.48000002 32947.31250000  28621.01056648  2852.57836914
0.48100004 32820.33203125  28564.42493092  2372.91015625
0.48200002 32691.29882812  28507.24293909  3079.03002930
0.48300001 32561.18750000  28448.41609531  2363.94238281
0.48400003 32430.56445312  28377.64653499  2595.25610352
0.48500001 32299.09960938  28318.40458046  2354.60449219
0.48600003 32166.89648438  28250.35954979  3054.72949219
0.48700002 32033.75195312  28182.68675458  2344.87084961
0.48800004 31899.36328125  28116.26708710  2573.80029297
0.48900002 31763.66015625  28048.54556996  2568.09204102
0.49000001 31628.74218750  27970.83216189  2795.34838867
0.49100003 31493.25000000  27913.93470606  3021.46264648
0.49200001 31356.76953125  27837.98308254  3246.36645508
0.49300003 31220.30859375  27758.42993484  2313.42504883
0.49400002 31083.29296875  27691.48212177  3692.69531250
0.49500003 30946.15429688  27612.38501122  2762.87280273
0.49600002 30808.76367188  27539.22417916  3674.86938477
0.49700001 30670.86132812  27459.39039322  2520.22460938
0.49800003 30533.13085938  27381.60292783  2513.94555664
0.49900001 30395.16015625  27304.80938957  3419.45556641
0.50000000 30257.04492188  27232.77500825  2501.19873047
